game_date,home_team,away_team,inning,inning_topbot,pitcher,events,hit_value
2024-05-30,ATL,WSH,9,Bot,640448,strikeout,0
2024-05-30,ATL,WSH,9,Bot,640448,field_out,0
2024-05-30,ATL,WSH,9,Bot,640448,field_out,0
2024-05-30,ATL,WSH,9,Bot,640448,walk,0
2024-05-30,ATL,WSH,9,Top,623474,field_out,0
2024-05-30,ATL,WSH,9,Top,623474,field_out,0
2024-05-30,ATL,WSH,9,Top,623474,single,1
2024-05-30,ATL,WSH,9,Top,623474,field_out,0
2024-05-30,ATL,WSH,8,Bot,640451,strikeout,0
2024-05-30,ATL,WSH,8,Bot,640451,double,2
2024-05-30,ATL,WSH,8,Bot,640451,field_out,0
2024-05-30,ATL,WSH,8,Bot,640451,field_out,0
2024-05-30,ATL,WSH,8,Top,623474,grounded_into_double_play,0
2024-05-30,ATL,WSH,8,Top,623474,walk,0
2024-05-30,ATL,WSH,8,Top,623474,field_out,0
2024-05-30,ATL,WSH,7,Bot,676395,field_out,0
2024-05-30,ATL,WSH,7,Bot,571670,field_out,0
2024-05-30,ATL,WSH,7,Bot,571670,strikeout,0
2024-05-30,ATL,WSH,7,Top,641729,field_out,0
2024-05-30,ATL,WSH,7,Top,641729,single,1
2024-05-30,ATL,WSH,7,Top,641729,strikeout,0
2024-05-30,ATL,WSH,7,Top,641729,field_out,0
2024-05-30,ATL,WSH,6,Bot,571670,strikeout,0
2024-05-30,ATL,WSH,6,Bot,592866,single,1
2024-05-30,ATL,WSH,6,Bot,592866,field_out,0
2024-05-30,ATL,WSH,6,Bot,592866,field_out,0
2024-05-30,ATL,WSH,6,Top,445926,strikeout,0
2024-05-30,ATL,WSH,6,Top,445926,field_out,0
2024-05-30,ATL,WSH,6,Top,445926,sac_bunt,0
2024-05-30,ATL,WSH,6,Top,445926,double,2
2024-05-30,ATL,WSH,5,Bot,592866,field_out,0
2024-05-30,ATL,WSH,5,Bot,592866,field_out,0
2024-05-30,ATL,WSH,5,Bot,592866,strikeout,0
2024-05-30,ATL,WSH,5,Top,445926,field_out,0
2024-05-30,ATL,WSH,5,Top,445926,field_out,0
2024-05-30,ATL,WSH,5,Top,445926,field_out,0
2024-05-30,ATL,WSH,4,Bot,592866,field_out,0
2024-05-30,ATL,WSH,4,Bot,592866,field_out,0
2024-05-30,ATL,WSH,4,Bot,592866,field_out,0
2024-05-30,ATL,WSH,4,Top,445926,strikeout,0
2024-05-30,ATL,WSH,4,Top,678061,strikeout,0
2024-05-30,ATL,WSH,4,Top,678061,single,1
2024-05-30,ATL,WSH,4,Top,678061,walk,0
2024-05-30,ATL,WSH,4,Top,678061,strikeout,0
2024-05-30,ATL,WSH,3,Bot,592866,field_out,0
2024-05-30,ATL,WSH,3,Bot,592866,walk,0
2024-05-30,ATL,WSH,3,Bot,592866,single,1
2024-05-30,ATL,WSH,3,Bot,592866,field_out,0
2024-05-30,ATL,WSH,3,Bot,592866,sac_fly,0
2024-05-30,ATL,WSH,3,Bot,592866,triple,3
2024-05-30,ATL,WSH,3,Top,678061,field_out,0
2024-05-30,ATL,WSH,3,Top,678061,hit_by_pitch,0
2024-05-30,ATL,WSH,3,Top,678061,double,2
2024-05-30,ATL,WSH,3,Top,678061,double,2
2024-05-30,ATL,WSH,3,Top,678061,walk,0
2024-05-30,ATL,WSH,3,Top,678061,strikeout,0
2024-05-30,ATL,WSH,3,Top,678061,hit_by_pitch,0
2024-05-30,ATL,WSH,3,Top,678061,field_out,0
2024-05-30,ATL,WSH,2,Bot,592866,strikeout,0
2024-05-30,ATL,WSH,2,Bot,592866,strikeout,0
2024-05-30,ATL,WSH,2,Bot,592866,walk,0
2024-05-30,ATL,WSH,2,Bot,592866,double,2
2024-05-30,ATL,WSH,2,Bot,592866,field_out,0
2024-05-30,ATL,WSH,2,Top,678061,caught_stealing_2b,0
2024-05-30,ATL,WSH,2,Top,678061,strikeout,0
2024-05-30,ATL,WSH,2,Top,678061,single,1
2024-05-30,ATL,WSH,2,Top,678061,field_out,0
2024-05-30,ATL,WSH,1,Bot,592866,field_out,0
2024-05-30,ATL,WSH,1,Bot,592866,strikeout,0
2024-05-30,ATL,WSH,1,Bot,592866,field_out,0
2024-05-30,ATL,WSH,1,Top,678061,strikeout,0
2024-05-30,ATL,WSH,1,Top,678061,strikeout,0
2024-05-30,ATL,WSH,1,Top,678061,single,1
2024-05-30,ATL,WSH,1,Top,678061,strikeout,0
2024-05-30,BOS,DET,9,Bot,663947,strikeout,0
2024-05-30,BOS,DET,9,Bot,663947,field_out,0
2024-05-30,BOS,DET,9,Bot,663947,strikeout,0
2024-05-30,BOS,DET,9,Bot,663947,field_error,0
2024-05-30,BOS,DET,9,Top,502624,field_out,0
2024-05-30,BOS,DET,9,Top,502624,field_out,0
2024-05-30,BOS,DET,9,Top,502624,field_error,0
2024-05-30,BOS,DET,9,Top,502624,strikeout,0
2024-05-30,BOS,DET,8,Bot,663947,field_out,0
2024-05-30,BOS,DET,8,Bot,656412,field_out,0
2024-05-30,BOS,DET,8,Bot,656412,single,1
2024-05-30,BOS,DET,8,Bot,656412,strikeout,0
2024-05-30,BOS,DET,8,Top,455119,strikeout,0
2024-05-30,BOS,DET,8,Top,455119,single,1
2024-05-30,BOS,DET,8,Top,455119,home_run,4
2024-05-30,BOS,DET,8,Top,455119,strikeout,0
2024-05-30,BOS,DET,8,Top,455119,home_run,4
2024-05-30,BOS,DET,8,Top,455119,double,2
2024-05-30,BOS,DET,8,Top,455119,field_out,0
2024-05-30,BOS,DET,7,Bot,656412,force_out,0
2024-05-30,BOS,DET,7,Bot,656427,field_out,0
2024-05-30,BOS,DET,7,Bot,656427,single,1
2024-05-30,BOS,DET,7,Bot,656427,strikeout,0
2024-05-30,BOS,DET,7,Top,592155,field_out,0
2024-05-30,BOS,DET,7,Top,592155,strikeout,0
2024-05-30,BOS,DET,7,Top,592155,strikeout,0
2024-05-30,BOS,DET,7,Top,592155,single,1
2024-05-30,BOS,DET,6,Bot,656427,strikeout,0
2024-05-30,BOS,DET,6,Bot,656427,field_out,0
2024-05-30,BOS,DET,6,Bot,656427,field_out,0
2024-05-30,BOS,DET,6,Top,669711,grounded_into_double_play,0
2024-05-30,BOS,DET,6,Top,601713,single,1
2024-05-30,BOS,DET,6,Top,601713,field_out,0
2024-05-30,BOS,DET,6,Top,601713,triple,3
2024-05-30,BOS,DET,5,Bot,656427,field_out,0
2024-05-30,BOS,DET,5,Bot,656427,strikeout,0
2024-05-30,BOS,DET,5,Bot,656427,strikeout,0
2024-05-30,BOS,DET,5,Bot,656427,walk,0
2024-05-30,BOS,DET,5,Top,601713,strikeout,0
2024-05-30,BOS,DET,5,Top,601713,field_out,0
2024-05-30,BOS,DET,5,Top,601713,home_run,4
2024-05-30,BOS,DET,5,Top,601713,field_out,0
2024-05-30,BOS,DET,4,Bot,656427,strikeout,0
2024-05-30,BOS,DET,4,Bot,656427,field_out,0
2024-05-30,BOS,DET,4,Bot,656427,strikeout,0
2024-05-30,BOS,DET,4,Top,601713,field_out,0
2024-05-30,BOS,DET,4,Top,601713,field_out,0
2024-05-30,BOS,DET,4,Top,601713,field_out,0
2024-05-30,BOS,DET,3,Bot,656427,field_out,0
2024-05-30,BOS,DET,3,Bot,656427,field_out,0
2024-05-30,BOS,DET,3,Bot,656427,strikeout,0
2024-05-30,BOS,DET,3,Top,601713,strikeout,0
2024-05-30,BOS,DET,3,Top,601713,strikeout,0
2024-05-30,BOS,DET,3,Top,601713,strikeout,0
2024-05-30,BOS,DET,2,Bot,656427,field_out,0
2024-05-30,BOS,DET,2,Bot,656427,strikeout,0
2024-05-30,BOS,DET,2,Bot,656427,field_out,0
2024-05-30,BOS,DET,2,Top,601713,strikeout,0
2024-05-30,BOS,DET,2,Top,601713,strikeout,0
2024-05-30,BOS,DET,2,Top,601713,strikeout,0
2024-05-30,BOS,DET,1,Bot,656427,field_out,0
2024-05-30,BOS,DET,1,Bot,656427,strikeout,0
2024-05-30,BOS,DET,1,Bot,656427,field_out,0
2024-05-30,BOS,DET,1,Top,601713,strikeout,0
2024-05-30,BOS,DET,1,Top,601713,strikeout,0
2024-05-30,BOS,DET,1,Top,601713,force_out,0
2024-05-30,BOS,DET,1,Top,601713,walk,0
2024-05-30,LAA,NYY,9,Bot,543859,field_out,0
2024-05-30,LAA,NYY,9,Bot,543859,field_out,0
2024-05-30,LAA,NYY,9,Bot,543859,field_error,0
2024-05-30,LAA,NYY,9,Bot,543859,field_out,0
2024-05-30,LAA,NYY,9,Top,660761,strikeout,0
2024-05-30,LAA,NYY,9,Top,660761,strikeout,0
2024-05-30,LAA,NYY,9,Top,660761,field_out,0
2024-05-30,LAA,NYY,8,Bot,592454,grounded_into_double_play,0
2024-05-30,LAA,NYY,8,Bot,592454,walk,0
2024-05-30,LAA,NYY,8,Bot,592454,force_out,0
2024-05-30,LAA,NYY,8,Bot,592454,hit_by_pitch,0
2024-05-30,LAA,NYY,8,Top,660761,field_out,0
2024-05-30,LAA,NYY,8,Top,660761,sac_fly,0
2024-05-30,LAA,NYY,8,Top,660761,double,2
2024-05-30,LAA,NYY,8,Top,660761,walk,0
2024-05-30,LAA,NYY,8,Top,660761,field_out,0
2024-05-30,LAA,NYY,7,Bot,657571,force_out,0
2024-05-30,LAA,NYY,7,Bot,657571,single,1
2024-05-30,LAA,NYY,7,Bot,641656,walk,0
2024-05-30,LAA,NYY,7,Bot,641656,strikeout,0
2024-05-30,LAA,NYY,7,Bot,641656,strikeout,0
2024-05-30,LAA,NYY,7,Bot,607074,double,2
2024-05-30,LAA,NYY,7,Bot,607074,single,1
2024-05-30,LAA,NYY,7,Bot,607074,walk,0
2024-05-30,LAA,NYY,7,Top,660761,field_out,0
2024-05-30,LAA,NYY,7,Top,660761,strikeout,0
2024-05-30,LAA,NYY,7,Top,660761,triple,3
2024-05-30,LAA,NYY,7,Top,643256,walk,0
2024-05-30,LAA,NYY,7,Top,643256,walk,0
2024-05-30,LAA,NYY,7,Top,643256,walk,0
2024-05-30,LAA,NYY,7,Top,643256,field_out,0
2024-05-30,LAA,NYY,7,Top,643256,single,1
2024-05-30,LAA,NYY,7,Top,643256,walk,0
2024-05-30,LAA,NYY,6,Bot,607074,field_out,0
2024-05-30,LAA,NYY,6,Bot,607074,strikeout,0
2024-05-30,LAA,NYY,6,Bot,607074,field_out,0
2024-05-30,LAA,NYY,6,Top,663776,field_out,0
2024-05-30,LAA,NYY,6,Top,663776,strikeout,0
2024-05-30,LAA,NYY,6,Top,663776,walk,0
2024-05-30,LAA,NYY,6,Top,663776,field_out,0
2024-05-30,LAA,NYY,5,Bot,607074,field_out,0
2024-05-30,LAA,NYY,5,Bot,607074,field_out,0
2024-05-30,LAA,NYY,5,Bot,607074,field_out,0
2024-05-30,LAA,NYY,5,Top,663776,field_out,0
2024-05-30,LAA,NYY,5,Top,663776,strikeout,0
2024-05-30,LAA,NYY,4,Bot,607074,field_out,0
2024-05-30,LAA,NYY,4,Bot,607074,strikeout,0
2024-05-30,LAA,NYY,4,Bot,607074,field_out,0
2024-05-30,LAA,NYY,4,Top,663776,grounded_into_double_play,0
2024-05-30,LAA,NYY,4,Top,663776,single,1
2024-05-30,LAA,NYY,4,Top,663776,strikeout,0
2024-05-30,LAA,NYY,4,Top,663776,home_run,4
2024-05-30,LAA,NYY,4,Top,663776,walk,0
2024-05-30,LAA,NYY,3,Bot,607074,field_out,0
2024-05-30,LAA,NYY,3,Bot,607074,field_out,0
2024-05-30,LAA,NYY,3,Bot,607074,strikeout,0
2024-05-30,LAA,NYY,3,Top,663776,field_out,0
2024-05-30,LAA,NYY,3,Top,663776,field_out,0
2024-05-30,LAA,NYY,3,Top,663776,strikeout,0
2024-05-30,LAA,NYY,3,Top,663776,walk,0
2024-05-30,LAA,NYY,2,Bot,607074,field_out,0
2024-05-30,LAA,NYY,2,Bot,607074,strikeout,0
2024-05-30,LAA,NYY,2,Bot,607074,home_run,4
2024-05-30,LAA,NYY,2,Bot,607074,strikeout,0
2024-05-30,LAA,NYY,2,Top,663776,field_out,0
2024-05-30,LAA,NYY,2,Top,663776,field_out,0
2024-05-30,LAA,NYY,2,Top,663776,field_out,0
2024-05-30,LAA,NYY,1,Bot,607074,field_out,0
2024-05-30,LAA,NYY,1,Bot,607074,field_out,0
2024-05-30,LAA,NYY,1,Bot,607074,field_out,0
2024-05-30,LAA,NYY,1,Top,663776,strikeout,0
2024-05-30,LAA,NYY,1,Top,663776,field_out,0
2024-05-30,LAA,NYY,1,Top,663776,strikeout,0
2024-05-30,MIL,CHC,9,Top,665625,field_out,0
2024-05-30,MIL,CHC,9,Top,665625,field_out,0
2024-05-30,MIL,CHC,9,Top,665625,single,1
2024-05-30,MIL,CHC,9,Top,665625,field_out,0
2024-05-30,MIL,CHC,8,Bot,668338,strikeout,0
2024-05-30,MIL,CHC,8,Bot,668338,home_run,4
2024-05-30,MIL,CHC,8,Bot,681432,grounded_into_double_play,0
2024-05-30,MIL,CHC,8,Bot,681432,walk,0
2024-05-30,MIL,CHC,8,Bot,681432,walk,0
2024-05-30,MIL,CHC,8,Top,663542,field_out,0
2024-05-30,MIL,CHC,8,Top,663542,home_run,4
2024-05-30,MIL,CHC,8,Top,663542,field_out,0
2024-05-30,MIL,CHC,8,Top,663542,field_out,0
2024-05-30,MIL,CHC,7,Bot,669713,strikeout,0
2024-05-30,MIL,CHC,7,Bot,643410,single,1
2024-05-30,MIL,CHC,7,Bot,643410,single,1
2024-05-30,MIL,CHC,7,Bot,643410,field_out,0
2024-05-30,MIL,CHC,7,Bot,643410,strikeout,0
2024-05-30,MIL,CHC,7,Top,663542,strikeout,0
2024-05-30,MIL,CHC,7,Top,663542,field_out,0
2024-05-30,MIL,CHC,7,Top,663542,home_run,4
2024-05-30,MIL,CHC,7,Top,606303,field_out,0
2024-05-30,MIL,CHC,7,Top,606303,single,1
2024-05-30,MIL,CHC,6,Bot,592791,field_out,0
2024-05-30,MIL,CHC,6,Bot,592791,field_out,0
2024-05-30,MIL,CHC,6,Bot,592791,strikeout,0
2024-05-30,MIL,CHC,6,Top,606303,field_out,0
2024-05-30,MIL,CHC,6,Top,606303,field_out,0
2024-05-30,MIL,CHC,6,Top,607067,double,2
2024-05-30,MIL,CHC,6,Top,607067,field_out,0
2024-05-30,MIL,CHC,5,Bot,592791,field_out,0
2024-05-30,MIL,CHC,5,Bot,592791,field_out,0
2024-05-30,MIL,CHC,5,Bot,592791,field_out,0
2024-05-30,MIL,CHC,5,Top,607067,field_out,0
2024-05-30,MIL,CHC,5,Top,607067,single,1
2024-05-30,MIL,CHC,5,Top,607067,strikeout,0
2024-05-30,MIL,CHC,5,Top,607067,field_out,0
2024-05-30,MIL,CHC,4,Bot,592791,field_out,0
2024-05-30,MIL,CHC,4,Bot,592791,field_out,0
2024-05-30,MIL,CHC,4,Bot,592791,single,1
2024-05-30,MIL,CHC,4,Bot,592791,strikeout,0
2024-05-30,MIL,CHC,4,Top,607067,grounded_into_double_play,0
2024-05-30,MIL,CHC,4,Top,607067,walk,0
2024-05-30,MIL,CHC,4,Top,607067,single,1
2024-05-30,MIL,CHC,4,Top,607067,strikeout,0
2024-05-30,MIL,CHC,3,Bot,592791,field_out,0
2024-05-30,MIL,CHC,3,Bot,592791,single,1
2024-05-30,MIL,CHC,3,Bot,592791,field_out,0
2024-05-30,MIL,CHC,3,Bot,592791,field_out,0
2024-05-30,MIL,CHC,3,Top,607067,field_out,0
2024-05-30,MIL,CHC,3,Top,607067,field_out,0
2024-05-30,MIL,CHC,3,Top,607067,field_out,0
2024-05-30,MIL,CHC,2,Bot,592791,strikeout,0
2024-05-30,MIL,CHC,2,Bot,592791,single,1
2024-05-30,MIL,CHC,2,Bot,592791,double,2
2024-05-30,MIL,CHC,2,Bot,592791,single,1
2024-05-30,MIL,CHC,2,Bot,592791,sac_fly,0
2024-05-30,MIL,CHC,2,Bot,592791,field_out,0
2024-05-30,MIL,CHC,2,Bot,592791,double,2
2024-05-30,MIL,CHC,2,Top,607067,field_out,0
2024-05-30,MIL,CHC,2,Top,607067,strikeout,0
2024-05-30,MIL,CHC,2,Top,607067,double,2
2024-05-30,MIL,CHC,2,Top,607067,strikeout,0
2024-05-30,MIL,CHC,1,Bot,592791,strikeout,0
2024-05-30,MIL,CHC,1,Bot,592791,grounded_into_double_play,0
2024-05-30,MIL,CHC,1,Bot,592791,walk,0
2024-05-30,MIL,CHC,1,Top,607067,field_out,0
2024-05-30,MIL,CHC,1,Top,607067,home_run,4
2024-05-30,MIL,CHC,1,Top,607067,field_out,0
2024-05-30,MIL,CHC,1,Top,607067,strikeout,0
2024-05-30,MIN,KC,9,Top,661395,field_out,0
2024-05-30,MIN,KC,9,Top,661395,single,1
2024-05-30,MIN,KC,9,Top,661395,force_out,0
2024-05-30,MIN,KC,9,Top,661395,field_error,0
2024-05-30,MIN,KC,9,Top,661395,walk,0
2024-05-30,MIN,KC,9,Top,661395,field_out,0
2024-05-30,MIN,KC,8,Bot,623433,field_out,0
2024-05-30,MIN,KC,8,Bot,623433,single,1
2024-05-30,MIN,KC,8,Bot,623433,field_out,0
2024-05-30,MIN,KC,8,Top,643377,field_out,0
2024-05-30,MIN,KC,8,Top,643377,strikeout,0
2024-05-30,MIN,KC,8,Top,643377,strikeout,0
2024-05-30,MIN,KC,8,Top,643377,single,1
2024-05-30,MIN,KC,7,Bot,669674,field_out,0
2024-05-30,MIN,KC,7,Bot,669674,field_out,0
2024-05-30,MIN,KC,7,Bot,669674,strikeout,0
2024-05-30,MIN,KC,7,Top,660896,strikeout,0
2024-05-30,MIN,KC,7,Top,660896,field_out,0
2024-05-30,MIN,KC,7,Top,660896,strikeout,0
2024-05-30,MIN,KC,6,Bot,670167,force_out,0
2024-05-30,MIN,KC,6,Bot,670167,walk,0
2024-05-30,MIN,KC,6,Bot,608717,triple,3
2024-05-30,MIN,KC,6,Bot,608717,walk,0
2024-05-30,MIN,KC,6,Bot,608717,strikeout,0
2024-05-30,MIN,KC,6,Bot,608717,walk,0
2024-05-30,MIN,KC,6,Bot,608717,single,1
2024-05-30,MIN,KC,6,Bot,608717,single,1
2024-05-30,MIN,KC,6,Bot,608717,strikeout,0
2024-05-30,MIN,KC,6,Top,573204,field_out,0
2024-05-30,MIN,KC,6,Top,573204,walk,0
2024-05-30,MIN,KC,6,Top,663978,field_out,0
2024-05-30,MIN,KC,6,Top,663978,force_out,0
2024-05-30,MIN,KC,6,Top,663978,walk,0
2024-05-30,MIN,KC,5,Bot,663738,field_out,0
2024-05-30,MIN,KC,5,Bot,663738,home_run,4
2024-05-30,MIN,KC,5,Bot,663738,strikeout,0
2024-05-30,MIN,KC,5,Bot,663738,field_out,0
2024-05-30,MIN,KC,5,Top,663978,field_out,0
2024-05-30,MIN,KC,5,Top,663978,strikeout,0
2024-05-30,MIN,KC,5,Top,663978,single,1
2024-05-30,MIN,KC,5,Top,663978,field_out,0
2024-05-30,MIN,KC,4,Bot,663738,field_out,0
2024-05-30,MIN,KC,4,Bot,663738,strikeout,0
2024-05-30,MIN,KC,4,Bot,663738,hit_by_pitch,0
2024-05-30,MIN,KC,4,Bot,663738,single,1
2024-05-30,MIN,KC,4,Bot,663738,field_out,0
2024-05-30,MIN,KC,4,Bot,663738,single,1
2024-05-30,MIN,KC,4,Bot,663738,home_run,4
2024-05-30,MIN,KC,4,Bot,663738,field_error,0
2024-05-30,MIN,KC,4,Top,663978,field_out,0
2024-05-30,MIN,KC,4,Top,663978,home_run,4
2024-05-30,MIN,KC,4,Top,663978,strikeout,0
2024-05-30,MIN,KC,4,Top,663978,field_out,0
2024-05-30,MIN,KC,3,Bot,663738,field_out,0
2024-05-30,MIN,KC,3,Bot,663738,field_out,0
2024-05-30,MIN,KC,3,Bot,663738,field_out,0
2024-05-30,MIN,KC,3,Top,663978,field_out,0
2024-05-30,MIN,KC,3,Top,663978,field_out,0
2024-05-30,MIN,KC,3,Top,663978,double,2
2024-05-30,MIN,KC,3,Top,663978,single,1
2024-05-30,MIN,KC,3,Top,663978,field_out,0
2024-05-30,MIN,KC,2,Bot,663738,field_out,0
2024-05-30,MIN,KC,2,Bot,663738,field_out,0
2024-05-30,MIN,KC,2,Bot,663738,field_out,0
2024-05-30,MIN,KC,2,Top,663978,field_out,0
2024-05-30,MIN,KC,2,Top,663978,field_out,0
2024-05-30,MIN,KC,2,Top,663978,field_out,0
2024-05-30,MIN,KC,1,Bot,663738,field_out,0
2024-05-30,MIN,KC,1,Bot,663738,field_out,0
2024-05-30,MIN,KC,1,Bot,663738,field_out,0
2024-05-30,MIN,KC,1,Bot,663738,single,1
2024-05-30,MIN,KC,1,Top,663978,strikeout,0
2024-05-30,MIN,KC,1,Top,663978,strikeout,0
2024-05-30,MIN,KC,1,Top,663978,home_run,4
2024-05-30,MIN,KC,1,Top,663978,field_out,0
2024-05-30,MIN,KC,1,Top,663978,walk,0
2024-05-30,NYM,AZ,9,Top,657585,field_out,0
2024-05-30,NYM,AZ,9,Top,657585,field_out,0
2024-05-30,NYM,AZ,9,Top,657585,field_out,0
2024-05-30,NYM,AZ,9,Top,657585,walk,0
2024-05-30,NYM,AZ,8,Bot,656464,field_out,0
2024-05-30,NYM,AZ,8,Bot,656464,strikeout,0
2024-05-30,NYM,AZ,8,Bot,657044,single,1
2024-05-30,NYM,AZ,8,Bot,657044,home_run,4
2024-05-30,NYM,AZ,8,Bot,657044,field_out,0
2024-05-30,NYM,AZ,8,Top,664849,strikeout,0
2024-05-30,NYM,AZ,8,Top,664849,field_out,0
2024-05-30,NYM,AZ,8,Top,664849,strikeout,0
2024-05-30,NYM,AZ,7,Bot,657044,field_out,0
2024-05-30,NYM,AZ,7,Bot,657044,single,1
2024-05-30,NYM,AZ,7,Bot,657044,field_out,0
2024-05-30,NYM,AZ,7,Bot,573009,double,2
2024-05-30,NYM,AZ,7,Bot,573009,strikeout,0
2024-05-30,NYM,AZ,7,Top,605288,strikeout,0
2024-05-30,NYM,AZ,7,Top,605288,strikeout,0
2024-05-30,NYM,AZ,7,Top,605288,field_error,0
2024-05-30,NYM,AZ,7,Top,605288,field_out,0
2024-05-30,NYM,AZ,6,Bot,573009,field_out,0
2024-05-30,NYM,AZ,6,Bot,679885,strikeout,0
2024-05-30,NYM,AZ,6,Bot,679885,field_out,0
2024-05-30,NYM,AZ,6,Top,605288,grounded_into_double_play,0
2024-05-30,NYM,AZ,6,Top,605288,walk,0
2024-05-30,NYM,AZ,6,Top,605288,field_out,0
2024-05-30,NYM,AZ,5,Bot,679885,grounded_into_double_play,0
2024-05-30,NYM,AZ,5,Bot,679885,strikeout,0
2024-05-30,NYM,AZ,5,Bot,679885,single,1
2024-05-30,NYM,AZ,5,Top,681035,field_out,0
2024-05-30,NYM,AZ,5,Top,681035,field_out,0
2024-05-30,NYM,AZ,5,Top,681035,field_out,0
2024-05-30,NYM,AZ,4,Bot,679885,field_out,0
2024-05-30,NYM,AZ,4,Bot,679885,grounded_into_double_play,0
2024-05-30,NYM,AZ,4,Bot,679885,single,1
2024-05-30,NYM,AZ,4,Top,681035,strikeout,0
2024-05-30,NYM,AZ,4,Top,681035,strikeout,0
2024-05-30,NYM,AZ,4,Top,681035,double,2
2024-05-30,NYM,AZ,4,Top,681035,field_out,0
2024-05-30,NYM,AZ,3,Bot,679885,force_out,0
2024-05-30,NYM,AZ,3,Bot,679885,single,1
2024-05-30,NYM,AZ,3,Bot,679885,walk,0
2024-05-30,NYM,AZ,3,Bot,676714,strikeout,0
2024-05-30,NYM,AZ,3,Bot,676714,strikeout,0
2024-05-30,NYM,AZ,3,Bot,676714,home_run,4
2024-05-30,NYM,AZ,3,Top,681035,field_out,0
2024-05-30,NYM,AZ,3,Top,681035,field_out,0
2024-05-30,NYM,AZ,3,Top,681035,double,2
2024-05-30,NYM,AZ,3,Top,681035,walk,0
2024-05-30,NYM,AZ,3,Top,681035,field_out,0
2024-05-30,NYM,AZ,3,Top,681035,single,1
2024-05-30,NYM,AZ,2,Bot,676714,field_out,0
2024-05-30,NYM,AZ,2,Bot,676714,walk,0
2024-05-30,NYM,AZ,2,Bot,676714,field_out,0
2024-05-30,NYM,AZ,2,Bot,676714,field_out,0
2024-05-30,NYM,AZ,2,Top,681035,field_out,0
2024-05-30,NYM,AZ,2,Top,681035,strikeout_double_play,0
2024-05-30,NYM,AZ,2,Top,681035,single,1
2024-05-30,NYM,AZ,1,Bot,686826,strikeout,0
2024-05-30,NYM,AZ,1,Bot,686826,field_out,0
2024-05-30,NYM,AZ,1,Bot,686826,field_out,0
2024-05-30,NYM,AZ,1,Bot,686826,walk,0
2024-05-30,NYM,AZ,1,Bot,668678,single,1
2024-05-30,NYM,AZ,1,Top,681035,field_out,0
2024-05-30,NYM,AZ,1,Top,681035,catcher_interf,0
2024-05-30,NYM,AZ,1,Top,681035,field_out,0
2024-05-30,NYM,AZ,1,Top,681035,strikeout,0
2024-05-30,SEA,HOU,9,Bot,623352,field_out,0
2024-05-30,SEA,HOU,9,Bot,623352,strikeout,0
2024-05-30,SEA,HOU,9,Bot,623352,single,1
2024-05-30,SEA,HOU,9,Bot,623352,strikeout,0
2024-05-30,SEA,HOU,9,Bot,623352,single,1
2024-05-30,SEA,HOU,9,Top,669912,field_out,0
2024-05-30,SEA,HOU,9,Top,669912,single,1
2024-05-30,SEA,HOU,9,Top,669912,field_out,0
2024-05-30,SEA,HOU,9,Top,669912,field_out,0
2024-05-30,SEA,HOU,8,Bot,519151,field_out,0
2024-05-30,SEA,HOU,8,Bot,519151,field_out,0
2024-05-30,SEA,HOU,8,Bot,519151,strikeout,0
2024-05-30,SEA,HOU,8,Top,669912,field_out,0
2024-05-30,SEA,HOU,8,Top,669912,field_out,0
2024-05-30,SEA,HOU,8,Top,669912,field_out,0
2024-05-30,SEA,HOU,7,Bot,606160,strikeout,0
2024-05-30,SEA,HOU,7,Bot,606160,field_out,0
2024-05-30,SEA,HOU,7,Bot,606160,field_out,0
2024-05-30,SEA,HOU,7,Top,669912,field_out,0
2024-05-30,SEA,HOU,7,Top,669912,field_out,0
2024-05-30,SEA,HOU,7,Top,669912,field_out,0
2024-05-30,SEA,HOU,6,Bot,681293,strikeout,0
2024-05-30,SEA,HOU,6,Bot,681293,strikeout,0
2024-05-30,SEA,HOU,6,Bot,681293,strikeout,0
2024-05-30,SEA,HOU,6,Bot,681293,walk,0
2024-05-30,SEA,HOU,6,Top,669302,strikeout,0
2024-05-30,SEA,HOU,6,Top,669302,force_out,0
2024-05-30,SEA,HOU,6,Top,669302,walk,0
2024-05-30,SEA,HOU,6,Top,669302,triple,3
2024-05-30,SEA,HOU,6,Top,669302,field_out,0
2024-05-30,SEA,HOU,5,Bot,681293,field_out,0
2024-05-30,SEA,HOU,5,Bot,681293,hit_by_pitch,0
2024-05-30,SEA,HOU,5,Bot,681293,field_out,0
2024-05-30,SEA,HOU,5,Bot,681293,field_out,0
2024-05-30,SEA,HOU,5,Top,669302,field_out,0
2024-05-30,SEA,HOU,5,Top,669302,field_out,0
2024-05-30,SEA,HOU,5,Top,669302,single,1
2024-05-30,SEA,HOU,5,Top,669302,single,1
2024-05-30,SEA,HOU,5,Top,669302,strikeout,0
2024-05-30,SEA,HOU,5,Top,669302,home_run,4
2024-05-30,SEA,HOU,4,Bot,681293,grounded_into_double_play,0
2024-05-30,SEA,HOU,4,Bot,681293,single,1
2024-05-30,SEA,HOU,4,Bot,681293,strikeout,0
2024-05-30,SEA,HOU,4,Top,669302,caught_stealing_2b,0
2024-05-30,SEA,HOU,4,Top,669302,single,1
2024-05-30,SEA,HOU,4,Top,669302,home_run,4
2024-05-30,SEA,HOU,4,Top,669302,field_out,0
2024-05-30,SEA,HOU,4,Top,669302,field_out,0
